filename,pitch,energy,zcr,centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
common_voice_vi_24574131.wav,1.7859898590626366,-0.9838523505448591,-0.13597894534019953,0.06820952924703898,-0.9401397667391356,-0.36212430008071045,-1.2936826435951794,0.7374038211833156,-1.2525388204890409,-0.07185063298174763,0.28411019661450254,0.7239338523382339,-0.3687337879160643,1.1101807312375134,-0.14841548678048216,0.8185542544998087,-0.588576088233656
common_voice_vi_25258032.wav,-0.5809075037885045,0.5807814057348566,-0.6362962173070059,-0.9736926838737145,0.17427508962334476,-0.24247505701666305,0.5814673898428692,-1.4760301271654357,0.11910246811729548,0.1510715399425807,0.2879393924718168,0.5978565695328187,0.011343087149108769,-0.43373327496082237,0.8441536861584806,-1.367719642526394,-0.845051807883947
common_voice_vi_25226843.wav,0.13608513586771892,-0.2162822687297547,-0.08815197023338991,-0.17820825317204958,-0.0202531000110901,-0.9365033462771891,-0.4175676723050512,-0.3159649079209623,1.418248213951811,-1.1806861036732015,-0.6120133336534702,0.21227144623570482,0.7951610770378253,1.2836044544512226,-0.3064096064476261,1.4699506592105889,0.03515224200181164
common_voice_vi_25223244.wav,-1.1269399152623836,-0.55469832379291,1.0753642587070331,0.25078650895565285,-0.6752290750667556,-1.4263844099935,1.202776243732466,0.19627541334243118,-0.21406673084768407,-1.1086331500687434,-0.19118667838303405,0.036397244508539914,-0.5877126327129655,-0.05910349359862558,-0.1123330898142639,0.49386970694541915,0.7566185047031397
common_voice_vi_25223131.wav,-1.4146670662967509,0.6359751308829554,1.2999684151853865,0.7697870112372186,0.25844195295093947,0.23017644306414883,1.316861575175431,-0.7223680498564119,0.5817335525312637,-0.3611917577076513,0.27504912988313807,-2.4142754716060875,-0.8333732536047609,-1.1285572360544893,0.27833386616060507,-0.5751333276370654,0.5567013537580959
common_voice_vi_24601510.wav,1.6727832435191883,-1.0441943723034346,0.05027364117148743,0.7807087115200066,-0.8892180735460296,0.24264067937891198,-2.0485561789809723,0.7744832611343198,-1.3996239028495983,1.4520265764957865,-1.7567857846947283,0.6649153219730585,-0.6918018019197616,0.3282369994666948,-1.4361896806283423,0.5960481896756376,-1.0503562024239206
common_voice_vi_23423355.wav,-2.9835823152611445,-0.5635883952607371,-1.098023710798036,-1.6351329210532741,-0.4069008932155953,0.25524726590419516,1.6991631013769126,-0.2454121097863551,1.3607366207029186,0.57585825663294,0.5153606893768324,-0.07001725507107634,0.7389694070300351,0.6557491173683812,0.8895140272404668,0.0030156056935174954,0.46595395175834275
common_voice_vi_24425741.wav,-0.8537087815395142,3.8843145989614327,-0.7245921713503465,-0.7747292019817801,2.5999387991182425,2.637687835281517,-0.8779225906385002,0.9841743741349125,-1.534813023834757,-0.41521882827947576,-0.22317372860585485,-0.5191111871184902,-1.120431032765455,-1.0177383814968364,-1.8765589852683235,-2.03485293018728,-1.1757079689246916
common_voice_vi_25226266.wav,0.12901357982444084,0.5278879447608514,-0.038419327053702726,0.11036027888382523,0.3425031319382552,-0.08885307692257503,0.8441427290493305,-0.35990665886897794,0.38800818867208703,-1.0725622154063517,0.8677454257370265,0.9525757080244435,-0.16875495350347905,0.09942834593716059,0.5696578841392144,0.6607972139167732,-0.38475382872867986
common_voice_vi_25224103.wav,-2.4637453029743805,-0.5357140020233904,1.3105554600347082,-0.06308605952137944,-1.3108404830307567,-1.468482052803606,0.07351681414057126,-1.0623274505207139,0.7959135385030947,0.17842733432591423,0.3755571220194469,0.9215380298458552,0.5467407276676378,0.8137170656029487,0.8599373190018996,0.5853170799615579,1.1027514178242215
common_voice_vi_25260806.wav,-0.49458300855794746,0.5067257369773686,-0.5004908995023355,-0.5102116999309938,0.5271776187532784,-0.723865692686829,-0.443413260070396,-0.979793481210468,-0.2665486258598682,-0.7513998672134926,0.3436726435211663,1.8688656012451519,-0.5447249022674696,-1.024427012630879,-0.11450952653750059,-0.5401513641311412,0.05396724223800417
common_voice_vi_25223043.wav,0.09584563191752468,1.0140610652422737,2.654580803656061,2.139920242018985,0.4712484489836557,-0.21672636831080305,1.7125732790609174,-0.5407937367113681,-0.3999927494975976,-0.2227435283658881,-0.5260544856456457,-1.4685181536239056,-1.2989536139695035,0.311821291298546,0.06717148805715133,-0.3239226293595477,0.8829975970635986
common_voice_vi_24770248.wav,1.5426545850595998,-0.9536935778680743,0.23631448678618802,1.2181714589557964,0.13782016622636306,0.36065711040406684,-0.2859285480955929,2.5677987519033048,-2.2270522224178064,-0.5152503421622148,-3.080707995811876,1.4305047034298357,-0.6045059300919471,-2.3802459285238515,0.23610147643606727,0.13397514639556068,-2.086623914484053
common_voice_vi_24125760.wav,0.11601740971894445,1.7409865943563816,-0.574653148671832,-0.4863647700217424,0.8372678211302741,1.2109012989137045,-0.1677433938775256,0.27264957231455744,-1.7542699295784816,-0.5901991773431627,-0.9276004192772039,-0.4599619027232417,-0.16449401322085386,-0.9382007692281976,-0.019188332318124002,-1.402011374380741,0.24165974948145996
common_voice_vi_24457667.wav,-0.1843646773889549,-0.9218164170126568,0.06469848977868792,0.7581630052288909,-0.2423619970469175,1.3414108254079191,1.1430305944013712,0.2583422919041113,-0.2750871102350149,-0.21538463750392817,1.8772749414833352,0.6736348049376619,0.9912322099603942,-0.378782907712647,0.12336157315395004,1.1284141435954917,-2.7996468990623793
common_voice_vi_23078577.wav,-1.6772821620141776,-1.0763891041751985,-0.6512768857687957,-0.4584439674168506,-1.824523032309137,-0.4404825785492787,0.8458767639653925,-0.7228103957394105,1.322155668923433,-0.6751785028867986,0.6189807664517978,-0.24993697172404733,0.7433742153895923,-1.125930385447702,0.4298093267810037,-1.3252413579982476,0.30962295924122474
common_voice_vi_24688184.wav,1.350562573999243,-0.8884209692564803,-0.016451208991360607,0.6527113526453149,0.3734188884694818,1.1281818834146358,-0.4030409663532349,2.0800318497612507,-2.194564097511068,-1.2506314605344069,-2.759117568054888,0.053431137839765636,0.32668662925001957,1.5414531266981946,-1.5017260402305739,-0.22194200662097183,-1.0474998756696248
